#kgID	geneSymbol
uc007ooe.1	DQ545600
uc029rwb.1	DQ719900
uc029rwc.1	DQ721952
uc007oof.1	DQ703031
uc029rwd.1	DQ550163
uc029rwe.1	DQ544175
uc029rwf.1	DQ707869
uc029rwg.1	DQ697429
uc007oog.2	DQ712273
uc007ooh.1	DQ686310
uc007ooi.1	DQ700559
uc029rwh.1	DQ714699
uc007ooj.1	DQ544595
uc029rwi.1	DQ704185
uc029rwj.1	DQ542588
uc007ook.2	DQ702619
uc007ool.2	DQ723598
uc007oom.2	DQ687503
uc007oon.2	DQ698498
uc007ooo.1	DQ560204
uc007oop.1	DQ687709
uc007ooq.2	DQ711004
uc007oor.2	DQ696487
uc007oos.1	DQ706373
uc007oot.2	DQ569628
uc007oou.1	DQ708714
uc007oov.2	DQ722174
uc007oow.2	DQ547490
uc029rwk.1	DQ712356
uc007oox.1	DQ695801
uc007ooy.2	DQ692070
uc007ooz.1	DQ698619
uc007opa.1	DQ687176
uc007opb.2	DQ699228
uc007opd.2	DQ723201
uc029rwl.1	DQ725931
uc007ope.2	DQ550661
uc007opf.2	DQ550737
uc057koz.1	DQ692125
uc007oqh.2	Kcnk10
uc007oqg.2	Kcnk10
uc007oqi.2	Kcnk10
uc057bck.1	Kcnk10
uc007oqx.1	Kcnk10
uc007ore.2	Ptpn21
uc007ord.2	Ptpn21
uc011ypx.1	Ptpn21
uc007orc.2	Ptpn21
uc007orf.2	Ptpn21
uc007orn.1	Eml5
uc011ypy.1	Eml5
uc007orm.1	Eml5
uc007orr.2	4930474N09Rik
uc007ort.1	Foxn3
uc007ors.1	Foxn3
uc007oru.1	Foxn3
uc007orv.1	Foxn3
uc007orx.1	Foxn3
uc007ory.1	AK053772
uc007osa.2	1700064M15Rik
uc007osc.1	Efcab11
uc007osb.1	Efcab11
uc007osd.1	Efcab11
uc007oso.2	Nrde2
uc011ypz.2	Nrde2
uc011yqa.1	AK032800
uc007oss.2	Ttc7b
uc007ost.1	Rps6ka5
uc007osu.1	Rps6ka5
uc011yqb.1	Rps6ka5
uc007osv.1	Rps6ka5
uc011yqc.1	Gpr68
uc007otb.2	Gpr68
uc007ota.2	Gpr68
uc033gey.1	Gpr68
uc007ote.1	Ccdc88c
uc011yqd.1	Ccdc88c
uc007otd.1	Ccdc88c
uc007otg.1	Ccdc88c
uc007otf.1	Ccdc88c
uc007otc.1	Ccdc88c
uc011yqe.2	Mir1190
uc007otj.2	Ppp4r3a
uc007oti.2	Ppp4r3a
uc007otk.2	Ppp4r3a
uc029rxk.1	AK085685
uc007oto.2	Tc2n
uc007otn.3	Tc2n
uc057kpa.1	Tc2n
uc007otp.2	Fbln5
uc007otq.2	Fbln5
uc007ott.2	Trip11
uc007ots.2	Trip11
uc007otu.2	Trip11
uc011yqj.1	Trip11
uc056yry.1	AK045549
uc007otv.2	Atxn3
uc007otw.2	Atxn3
uc011yql.1	Atxn3
uc057kpb.1	KY467417
uc007ouf.1	Lgmn
uc007oue.1	Lgmn
uc007ouj.1	Itpk1
uc011yqq.1	Gm20604
uc011yqo.2	Moap1
uc011yqr.1	Gon7
uc011yqp.2	Moap1
uc033gez.1	Moap1
uc011yqn.1	Mir1936
uc007ouq.1	Btbd7
uc007our.1	Btbd7
uc007ous.1	Btbd7
uc007out.1	Btbd7
uc007ouu.1	Btbd7
uc007ouz.1	Prima1
uc007ova.1	Prima1
uc011yqu.1	Prima1
uc011yqt.1	Prima1
uc011yqv.1	Prima1
uc011yqw.1	Prima1
uc007ovb.1	Gm29508
uc007ove.1	Asb2
uc007ovd.1	Asb2
uc007ovc.1	Asb2
uc007ovj.2	Ddx24
uc007ovi.2	Ddx24
uc007ovk.2	Ddx24
uc007ovl.2	Ddx24
uc007ovm.1	Ddx24 
uc007ovu.3	Ifi27l2a
uc007ovn.3	Ifi27l2a
uc007ovv.1	Ifi27l2b
uc011yra.2	Serpina10
uc007ovz.2	Serpina10
uc007owa.3	Serpina6
uc057bcl.1	Serpina16
uc007owd.2	Serpina1f
uc007owb.2	Serpina1f
uc007owc.2	Serpina1f
uc007owe.1	Serpina1b
uc029rxo.1	Serpina1b
uc007owj.2	Serpina1a
uc007owi.2	Serpina1a
uc007owk.1	Serpina1c
uc007owg.1	Serpina1d
uc029rxq.1	Serpina1a
uc007owh.1	Serpina1a
uc029rxr.1	AB335742
uc007owl.2	Serpina1e
uc007own.2	Serpina11
uc007owm.2	Serpina11
uc007owo.1	Serpina9
uc011yrb.1	Serpina9
uc007owp.1	Serpina12
uc007owv.1	Serpina3c
uc007oxh.1	Gsc
uc007oxi.1	Dicer1
uc011yri.1	Dicer1
uc007oxj.1	Dicer1
uc011yrh.1	Dicer1
uc007oxk.1	Dicer1
uc007oxq.2	Clmn
uc007oxp.2	Clmn
uc007oxl.1	Clmn
uc007oxn.1	Clmn
uc007oxm.1	Clmn
uc011yrj.1	Clmn
uc007oxo.1	Clmn
uc057bcm.1	Clmn
uc007oxr.2	Syne3
uc007oxs.2	Syne3
uc007oxt.2	Snhg10
uc011yrk.2	Scarna13
uc033gfb.2	Tcl1
uc007oye.3	Tcl1
uc007oyd.3	Tcl1
uc033gfc.2	Tcl1
uc033gfd.3	Tcl1
uc007oyi.2	Gm2721
uc007oyp.3	Atg2b
uc007oyo.3	Atg2b
uc007oyq.1	Atg2b
uc029rxu.2	Atg2b
uc011yrn.1	1700121N20Rik
uc007ozf.2	4933406K04Rik
uc007ozg.2	4933406K04Rik
uc011yro.1	4933406K04Rik
uc029rxv.1	4930465M20Rik
uc007ozh.1	Bcl11b
uc007ozi.1	Bcl11b
uc011yrp.1	Bcl11b
uc007ozj.2	Setd3
uc007ozk.2	Setd3
uc007ozl.2	Setd3
uc011yrq.1	Setd3
uc011yrs.1	Ccdc85c
uc029rxw.1	Gm16596
uc007ozu.2	Gm16596
uc029rxx.2	Gm16596
uc007pab.2	Degs2
uc011yrv.1	Degs2
uc056ysg.1	AK081464
uc007pad.1	Slc25a29
uc007paj.2	Wars
uc007pai.2	Wars
uc007pag.2	Wars
uc007pah.2	Wars
uc007pal.1	Begain
uc033gfg.1	Mir3544
uc007paw.2	Rtl1
uc011ysk.2	Rtl1
uc029ryb.2	Mir299b
uc007pbg.2	3110009F21Rik
uc007pbh.2	Dio3os
uc011yup.1	Mir1247
uc011yum.2	Dio3os
uc011yun.2	Dio3os
uc011yuo.2	Dio3os
uc057kph.1	KY467656
uc007pbp.2	1700001K19Rik
uc007pbr.1	Hsp90aa1
uc007pbq.2	Hsp90aa1
uc007pbs.1	AK076722
uc007pbv.1	Mok
uc007pbw.1	Mok
uc007pbx.1	Mok
uc007pby.1	Mok
uc007pcc.2	Cinp
uc007pcb.2	Cinp
uc007pcd.2	Cinp
uc007pce.2	Cinp
uc007pci.1	Ankrd9
uc033gfi.1	Ankrd9
uc007pcj.1	Ankrd9
uc056ysk.1	4930595D18Rik
uc007pct.2	Cdc42bpb
uc007pcs.2	Cdc42bpb
uc007pdb.1	AK080484
uc007pdc.2	Gm266
uc029ryf.1	2810029C07Rik
uc007pdj.1	2810029C07Rik
uc057bcn.1	AK148849
uc007pdn.2	Ckb
uc007pdr.4	Bag5
uc007pds.4	Bag5
uc057kpi.1	Bag5
uc057kpj.1	Bag5
uc033gfl.1	Bag5
uc007pdz.2	Xrcc3
uc007pdy.2	Xrcc3
uc007ped.1	Ppp1r13b
uc007pec.1	Ppp1r13b
uc056ysm.1	AK028908
uc007pee.2	5033406O09Rik
uc011yuz.1	5033406O09Rik
uc007pef.1	2010107E04Rik
uc011yvb.1	Rd3l
uc007peg.2	Rd3l
uc007peh.1	Rd3l
uc033gfr.1	Mir3073b
uc007peo.1	AK054515
uc011yve.1	A730018C14Rik
uc029ryg.1	B020018J22Rik
uc007per.1	Tmem179
uc007pex.2	Akt1
uc007pey.2	Akt1
uc033gfs.1	Mir6939
uc007pfe.1	Ahnak2 
uc007pff.1	Ahnak2 
uc007pfi.2	Cdca4
uc033gfv.1	Cdca4
uc007pfj.2	Cdca4
uc056ysn.1	AK036410
uc007pfk.1	Gpr132
uc007pfl.1	Jag2
uc033gfw.1	Mir6941
uc007pfm.2	Nudt14
uc057bco.1	Nudt14
uc007pfn.1	Brf1
uc007pge.2	AK002875
uc007pgf.2	Igha 
uc007pgg.1	Igha 
uc007pgd.2	Igha 
uc007pgl.4	Ighg2c 
uc029ryj.2	Ighg2c 
uc007pgm.3	Ighg2c 
uc007pgq.2	Ighd 
uc056ysp.3	Ighe 
uc007pgr.2	Ighd 
uc007pgh.1	Igh-A (1g2)
uc007pgn.1	AK135975
uc007pgo.1	Ighg1 
uc007pgp.1	AK037822
uc011yvl.1	mFLJ00385
uc007pgs.1	V00821
uc007pgt.1	M13680
uc029ryk.1	M25573
uc007pgy.1	M36767
uc033ggh.1	Mir7094-1
uc033ggi.1	Mir7094-2
uc029ryl.1	AB335742
uc029rym.1	AB340043
uc033ggj.1	Mir6388
uc029ryn.1	AB351889
uc007phg.1	AK080151
uc011yvp.1	BMH1
uc007phj.1	Wdr60
uc007phi.1	Wdr60
uc007phk.1	Wdr60
uc007phl.1	Wdr60
uc007phh.1	Wdr60
uc007phm.1	Wdr60
uc007phs.2	D430020J02Rik
uc007phy.1	AK076914
uc007phz.2	Gm10421
uc029ryo.1	Gm5441
uc007pie.1	Dnah11
uc011yvs.1	Dnah11
uc011yvt.2	Sp4
uc007pif.3	Sp4
uc029ryq.1	D230030E09Rik
uc007pij.2	Abcb5
uc033ggm.1	Abcb5
uc007pii.1	Abcb5
uc011yvu.2	Abcb5
uc007pik.1	Itgb8
uc011yvv.1	Itgb8
uc007pil.1	Itgb8
uc007pim.1	Itgb8
uc029ryr.1	AB343243
uc007pio.1	Speer6-ps1
uc007piq.2	2810429I04Rik
uc029rys.1	1700024F13Rik
uc007pis.2	2810429I04Rik
uc007pip.2	2810429I04Rik
uc007pit.1	2810429I04Rik
uc007piu.1	Gdi2
uc011yvx.1	Gdi2
uc007piv.1	AK164218
uc007piz.2	Asb13
uc033ggn.1	Asb13
uc007pjb.1	Calm4
uc011yvy.1	Calm5
uc007pjg.2	Tubal3
uc007pji.1	Akr1c14
uc007pjl.2	Akr1c13
uc007pjm.2	Akr1c19
uc011yvz.1	Marcksl1-ps4
uc007pjo.1	Akr1c6
uc007pjr.1	Akr1c21
uc007pjw.1	Klf6
uc007pjx.2	Pitrm1
uc007pjy.2	Pitrm1
uc011ywa.2	Pitrm1
uc007pkh.2	Adarb2
uc007pkg.2	Adarb2
uc007pkf.2	Adarb2
uc007pkn.2	Idi1
uc007pko.1	Idi2
uc007pkr.2	Larp4b
uc007pks.2	Larp4b
uc011ywb.2	Larp4b
uc057kpm.1	Larp4b
uc029ryv.1	mKIAA0217
uc007pkv.3	Dip2c
uc007pkt.3	Dip2c
uc007pkw.3	Dip2c
uc007plc.1	Zp4-ps
uc007plk.1	Heatr1
uc007pll.1	Heatr1
uc011ywe.1	Heatr1
uc029ryx.1	AK184064
uc007plq.1	AK046182
uc007pls.1	Ero1lb
uc007plt.1	Ero1lb
uc007plr.1	Ero1lb
uc007plz.2	Prl2c5
uc007ply.2	Prl2c5
uc007pmg.2	Nid1
uc007pmf.2	Nid1
uc007pmj.1	Lyst
uc007pmk.1	Lyst
uc007pmi.1	Lyst
uc007pmh.1	Lyst
uc007pml.2	Gng4
uc056ysx.1	Gng4
uc007pmn.1	B3galnt2
uc007pmo.1	B3galnt2
uc011ywj.1	B3galnt2
uc007pmm.1	B3galnt2
uc057bcq.1	AK041466
uc007pmz.2	Arid4b
uc007pna.2	Arid4b
uc007pmy.2	Arid4b
uc007pnb.1	Arid4b
uc007pnc.1	Arid4b
uc056ysy.1	AK089008
uc007pnl.1	Psma2
uc007pnn.2	AW209491
uc007pnm.2	AW209491
uc033ggs.1	AW209491
uc007pns.2	Gli3
uc007pnq.1	Gli3
uc007pnr.1	Gli3
uc007pnt.1	A530046M15Rik
uc007pnw.1	Inhba
uc057kpo.1	Inhba
uc007poa.1	Mplkip
uc056ysz.1	AK086065
uc011ywl.1	Mir466i
uc007pok.2	Vps41
uc007pon.2	Amph
uc007pom.2	Amph
uc007pol.2	Amph
uc007poq.1	Tcrg-V7 
uc007por.1	Tcrg-C1 
uc007pos.4	Tcrg-C1 
uc057bcu.1	M18858
uc007pox.1	Tcrg-V1
uc007poz.1	X03802
uc007poy.1	U07554
uc007ppg.3	Sfrp4
uc007pph.2	Sfrp4
uc007ppn.4	Elmo1
uc007ppr.4	Elmo1
uc007ppo.1	Elmo1
uc007ppq.2	Elmo1
uc007ppm.2	Elmo1
uc007ppu.2	Aoah
uc007ppt.2	Aoah
uc007pps.2	Aoah
uc007ppw.1	Olfr263
uc007ppy.2	Trim27
uc011ywn.2	Trim27
uc007pqa.1	Gpx6
uc007pqb.1	Gpx6
uc007pqc.1	Olfr1367
uc007pqd.1	Zscan12
uc007pqe.1	Zscan12
uc007pqf.1	Zscan12
uc011yws.1	Mir1896
uc007pqn.3	Zkscan4
uc057kpr.1	Zkscan4
uc029rze.1	AB349653
uc007pqz.1	Olfr1359
uc007prb.2	Hist1h2ai
uc007prc.1	Hist1h3h
uc007prd.2	Hist1h2bm
uc007pre.2	Hist1h4j
uc007prh.2	Hist1h2bn
uc007prm.2	Hist1h2bp
uc056ytc.1	Hist1h2bp
uc007prp.1	AB343394
uc007prq.3	Hist1h2ao
uc007prr.2	Hist1h4m
uc007prw.2	Hist1h2bq
uc057bcw.1	Hist1h2br
uc007prv.2	Hist1h2bq
uc007pry.1	Zfp184
uc011yww.1	Zfp184
uc011ywy.1	Pom121l2
uc011ywx.2	Pom121l2
uc007psb.2	Hist1h2bk
uc007pse.2	Hist1h2bj
uc007psf.1	Vmn1r188
uc007psk.1	Vmn1r194
uc007psl.2	Vmn1r195
uc011yxa.1	Vmn1r196
uc007psm.1	Vmn1r197
uc007psn.1	Vmn1r198
uc007pso.1	Vmn1r199
uc007psp.1	Vmn1r200
uc007psq.2	Vmn1r-ps103
uc007psr.1	Vmn1r201
uc007pst.1	Vmn1r203
uc007psu.1	Vmn1r204
uc007psy.1	AK038391
uc007ptd.1	Vmn1r213
uc007pte.1	Vmn1r214
uc007ptf.1	Vmn1r215
uc007ptg.1	Vmn1r216
uc007pti.1	Vmn1r218
uc007ptj.1	Vmn1r219
uc011yxc.1	Vmn1r221
uc007ptm.1	Vmn1r223
uc029rzh.1	4933404K08Rik
uc056ytf.1	4930586N03Rik
uc007ptv.3	Hist1h4h
uc007ptw.2	Hist1h2af
uc007ptx.1	Hist1h3g
uc007ptz.3	Hist1h3f
uc007pub.3	Hist1h1d
uc007pue.3	Hist1h2bg
uc007pug.2	Hist1h2ad
uc007puh.2	Hist1h4d
uc007pul.1	Hist1h2bc
uc033gla.2	Hist1h2bc
uc007pun.2	Hist1h1t
uc007puq.3	Hist1h1c
uc007pus.2	Hist1h2bb
uc007put.2	Hist1h2ab
uc007puu.2	Hist1h3b
uc007puw.2	Hist1h4b
uc007puz.2	Hist1h1a
uc007pva.2	Trim38
uc011yxh.2	Trim38
uc007pvb.1	Slc17a2
uc007pvd.2	Slc17a3
uc011yxi.1	Slc17a3
uc007pve.2	Slc17a3
uc007pvc.2	Slc17a3
uc007pvf.2	Slc17a1
uc007pvg.2	Slc17a1
uc011yxj.1	Slc17a1
uc007pvj.2	Hist1h2aa
uc007pvq.3	Cmah
uc011yxl.2	Cmah
uc011yxm.2	Cmah
uc011yxn.2	Cmah
uc007pvx.3	Cmah
uc007pvv.3	Cmah
uc007pvt.3	Cmah
uc007pvw.1	Cmah
uc007pwe.1	Ripor2
uc033glb.1	Ripor2
uc007pwd.1	Ripor2
uc011yxo.2	Ripor2
uc007pwb.2	Ripor2
uc007pwc.1	Ripor2
uc007pwa.2	Ripor2
uc007pwf.1	AK006029
uc007pwi.1	BC005537
uc007pwl.2	Tdp2
uc011yxq.1	Tdp2
uc007pwm.2	Tdp2
uc007pwn.2	D130043K22Rik
uc011yxr.2	D130043K22Rik
uc029rzj.1	4932702P03Rik
uc011yxs.2	4932702P03Rik
uc007pwr.2	9330162012Rik
uc007pws.1	Gpld1
uc007pww.2	Dcdc2a
uc007pwv.2	Dcdc2a
uc007pxb.3	Prl
uc007pxc.3	Prl
uc007pxe.2	Prl3d1
uc007pxd.2	Prl3d1
uc007pxf.1	Prl3d2
uc007pxg.1	Prl3d3
uc007pxh.4	Prl3c1
uc011yxt.3	Prl3c1
uc007pxi.1	Prl3b1
uc007pxj.1	Prl3a1
uc007pxk.2	Prl6a1
uc007pxl.3	Prl8a2
uc007pxm.3	Prl8a2
uc007pye.1	Prl2a1
uc007pyf.2	Prl2c1
uc007pyg.1	Prl4a1
uc007pyh.1	Prl5a1
uc029rzq.1	A330102I10Rik
uc029rzr.1	A330102I10Rik
uc007pyl.2	A330102I10Rik
uc029rzp.1	A330102I10Rik
uc007pym.1	AK150110
uc007pyt.1	Mboat1
uc007pyu.2	Agtr1a
uc033gle.1	Agtr1a
uc029rzs.1	4930519D14Rik
uc007pyy.2	Dusp22
uc007pyx.2	Dusp22
uc007pyw.2	Dusp22
uc007pyz.1	Irf4
uc057kpw.1	Irf4
uc007pza.1	Irf4
uc011yxy.1	EG432743
uc007pzj.3	Foxq1
uc007pzk.1	AK085428
uc029rzu.1	AB353040
uc007pzo.2	Foxf2
uc007pzp.1	Foxc1
uc007pzt.2	Wrnip1
uc007pzs.2	Wrnip1
uc011yyb.1	Wrnip1
uc007pzx.1	Serpinb6b
uc011yyc.1	Serpinb6b
uc007pzy.1	Serpinb6b
uc007pzz.1	Serpinb9
uc007qaa.2	Serpinb9b
uc007qab.2	Serpinb1b
uc007qad.1	Serpinb9d
uc007qae.1	Serpinb9d
uc007qaf.1	Serpinb9e
uc007qag.2	Serpinb9f
uc007qah.3	Serpinb9g
uc056yth.1	Serpinb6d
uc007qak.1	Serpinb6d
uc007qar.1	1110046J04Rik
uc007qas.2	Nqo2
uc007qat.2	Nqo2
uc011yyg.1	Nqo2
uc007qau.2	Nqo2
uc057bdc.1	AK165476
uc007qay.1	Ripk1
uc007qax.1	Ripk1
uc007qaw.1	Ripk1
uc007qba.1	Bphl
uc007qaz.1	Bphl
uc007qbe.3	Psmg4
uc007qbf.3	Psmg4
uc057kpx.1	KY467666
uc007qbk.1	Gm15908
uc007qbm.1	Fam50b
uc033glf.1	Fam50b
uc007qbl.1	Fam50b
uc007qbp.2	Prpf4b
uc007qbo.2	Prpf4b
uc007qbq.1	Prpf4b
uc007qbn.2	Prpf4b
uc007qbt.2	4933417A18Rik
uc007qbu.2	4933417A18Rik
uc007qbw.1	AK012214
uc007qcc.1	1700011B04Rik
uc007qcd.1	AK132605
uc007qce.2	Cdyl
uc007qcg.2	Cdyl
uc007qcf.2	Cdyl
uc007qci.2	Ppp1r3g
uc033glg.1	Ppp1r3g
uc007qck.2	Fars2
uc007qcl.2	Fars2
uc007qcr.2	Ly86
uc057kpy.1	Ly86
uc007qcu.1	AK155516
uc007qdb.2	Rreb1
uc007qda.2	Rreb1
uc007qcy.3	Rreb1
uc007qcx.3	Rreb1
uc007qcw.3	Rreb1
uc007qcz.2	Rreb1
uc007qdi.2	Riok1
uc011yyl.1	Riok1
uc007qdj.2	Riok1
uc007qdh.3	Riok1
uc007qdk.2	Dsp
uc007qdo.1	Snrnp48
uc007qdn.1	Snrnp48
uc007qdm.1	Snrnp48
uc011yym.1	Snrnp48
uc007qdp.2	Bmp6
uc056ytl.1	5033403F01Rik
uc007qek.1	Gm26688
uc007qeo.1	Gcnt2
uc007qel.2	Gcnt2
uc007qem.2	Gcnt2
uc007qen.1	Gcnt2
uc057kpz.1	Mir5124a
uc007qer.2	Pak1ip1
uc007qeq.2	Pak1ip1
uc007qet.2	Tmem14c
uc007qeu.2	Tmem14c
uc057bdd.2	Sycp2l
uc007qfc.2	Smim13
uc007qff.1	AK132865
uc011yyr.1	Tmem170b
uc007qfg.3	NM_177808
uc011yys.2	NM_001145878
uc007qfj.1	Gm10790
uc007qfk.1	Hivep1
uc007qfl.3	Edn1
uc007qfo.3	Phactr1
uc007qfp.2	Phactr1
uc007qfr.2	Phactr1
uc007qfs.2	Phactr1
uc007qfq.2	Phactr1
uc007qft.2	Phactr1
uc007qfm.2	Phactr1
uc007qga.2	Sirt5
uc007qgc.1	Nol7
uc007qgb.1	Nol7
uc007qgh.2	Rnf182
uc033gli.1	Rnf182
uc007qgi.1	Gm20751
uc007qgl.3	Cd83
uc007qgk.3	Cd83
uc007qgj.2	Cd83
uc007qgn.2	Gm5083
uc007qgq.1	1700029N11Rik
uc007qgr.2	Jarid2
uc007qgs.2	Jarid2
uc007qgu.2	Jarid2
uc007qgv.1	Jarid2
uc007qgt.2	Jarid2
uc007qgy.1	AK033041
uc007qgz.1	Mylip
uc007qha.2	Gmpr
uc007qhb.1	Gmpr
uc007qhd.1	Stmnd1
uc007qhe.1	Rbm24
uc007qhf.2	Cap2
uc007qhg.2	Cap2
uc007qhh.2	Cap2
uc007qhi.1	Fam8a1
uc007qho.1	AK053225
uc007qht.3	Kdm1b
uc007qhu.3	Kdm1b
uc011yyy.2	Kdm1b
uc007qhz.2	Rnf144b
uc007qhx.2	Rnf144b
uc057bdf.1	AK038964
uc007qia.1	G630093K05Rik
uc007qid.1	Id4
uc007qil.1	Barx1
uc007qip.2	Fam120aos
uc007qiq.2	Fam120aos
uc007qiw.1	Ninj1
uc007qjg.2	Bicd2
uc007qjh.2	Bicd2
uc007qji.2	Bicd2
uc011yze.2	Ippk
uc007qjj.2	Ippk
uc033glj.1	Ippk
uc007qjl.1	Ecm2
uc011yzf.1	Ecm2
uc007qjn.3	Aspn
uc007qjm.3	Aspn
uc007qjp.1	Omd
uc007qjq.1	Omd
uc007qjr.1	Ogn
uc007qjs.1	Ogn
uc033glk.1	Nol8
uc007qjt.2	Nol8
uc033gll.1	Nol8
uc007qjv.2	Iars
uc007qjw.2	DQ546002
uc007qjx.1	DQ562387
uc007qjy.1	DQ546481
uc029saa.1	DQ561080
uc007qjz.1	DQ565709
uc029sab.1	DQ541951
uc029sac.1	DQ548215
uc007qkb.2	2310081J21Rik
uc029sad.1	DQ703634
uc029sae.1	DQ548215
uc029saf.1	DQ556214
uc007qkc.1	DQ725680
uc029sag.1	DQ569689
uc029sah.1	DQ556214
uc007qkd.1	DQ725680
uc029sai.1	DQ549816
uc029saj.1	DQ549979
uc029sak.1	DQ715804
uc029sal.1	DQ717551
uc029sam.1	DQ565709
uc007qke.2	DQ704553
uc007qkf.2	DQ555372
uc029san.1	DQ563488
uc007qkg.2	DQ543863
uc029sao.1	DQ706693
uc007qkh.1	DQ719232
uc007qki.2	DQ567446
uc007qkj.2	DQ699355
uc029sap.1	DQ705380
uc029saq.1	DQ566618
uc007qkk.2	DQ565966
uc007qkl.1	Fbxw17
uc007qkm.1	Fbxw17
uc011yzg.1	Fbxw17
uc007qkn.1	Nutm2
uc029sat.1	DQ551951
uc007qld.1	Gm904
uc029sav.1	Gm8765
uc033glm.1	Spin1
uc007qlz.2	Spin1
uc007qly.2	Spin1
uc033gln.1	Spin1
uc057kqb.1	Spin1
uc007qmb.4	Spin1
uc007qme.1	Nxnl2
uc007qmf.2	S1pr3
uc033glo.1	S1pr3
uc007qmh.2	Cks2
uc007qmi.2	Cks2
uc007qmk.3	Secisbp2
uc007qml.2	Secisbp2
uc007qmm.2	Secisbp2
uc007qmj.2	Secisbp2
uc007qmq.3	Gadd45g
uc007qms.2	4921525O09Rik
uc007qmt.1	DQ690205
uc029sbe.1	DQ716546
uc007qmu.2	DQ685120
uc007qna.1	Syk
uc007qmz.1	Syk
uc007qmy.1	Syk
uc007qmx.1	Syk
uc007qnm.2	Gm2762
uc007qnn.2	Gm2762
uc007qnl.2	Gm2762
uc007qno.2	DQ711560
uc007qnp.1	DQ689104
uc029sbf.1	DQ549921
uc007qnq.2	DQ558020
uc007qns.1	DQ549198
uc007qnt.1	DQ698654
uc007qnu.1	DQ699684
uc007qnv.2	DQ553546
uc029sbg.1	DQ726224
uc029sbh.1	DQ716287
uc056ytp.1	4930555G21Rik
uc007qny.1	AK039269
uc007qoa.3	Sfxn1
uc007qob.1	Hrh2
uc029sbi.1	Cplx2
uc007qoe.2	Simc1
uc011yzn.1	Simc1
uc007qoh.1	AK216920
uc007qoj.2	Arl10
uc007qol.1	Higd2a
uc007qoq.2	Faf2
uc007qor.2	Faf2
uc007qos.2	Faf2
uc007qop.2	Faf2
uc007qoz.2	Cdhr2
uc033glt.2	Eif4e1b
uc033glu.2	Eif4e1b
uc033glv.2	Eif4e1b
uc007qph.3	Eif4e1b
uc007qpg.3	Eif4e1b
uc007qpi.3	Eif4e1b
uc007qpj.3	Eif4e1b
uc007qpk.2	Eif4e1b
uc007qpf.2	Eif4e1b
uc007qpe.2	Eif4e1b
uc007qpl.2	Tspan17
uc007qpm.2	Tspan17
uc007qpp.2	Unc5a
uc007qpq.2	Unc5a
uc007qpy.1	Zfp346
uc007qpz.1	Zfp346
uc007qqa.1	Zfp346
uc007qqb.1	Fgfr4
uc011yzq.1	Fgfr4
uc007qqc.1	Fgfr4
uc029sbm.1	Fgfr4
uc007qqd.1	Nsd1
uc007qqj.1	Nsd1
uc007qqi.1	Nsd1
uc007qqg.1	Nsd1
uc007qqe.1	Nsd1
uc007qqh.1	Nsd1
uc007qqf.1	Nsd1
uc007qql.1	Prelid1
uc007qqm.1	Prelid1
uc007qqq.2	Rgs14
uc011yzr.1	Rgs14
uc007qqr.1	Rgs14
uc007qqs.1	Slc34a1
uc007qqt.1	Slc34a1
uc011yzs.2	Grk6
uc007qqy.3	Grk6
uc033glw.1	Grk6
uc011yzt.2	Grk6
uc007qqx.3	Grk6
uc007qra.3	Grk6
uc007qqw.2	Grk6
uc033glx.1	Mir6943
uc007qrb.2	Prr7
uc007qrs.2	Tmed9
uc007qrr.2	Tmed9
uc007qru.2	B4galt7
uc011yzw.2	B4galt7
uc007qrt.2	B4galt7
uc007qrv.1	Caml
uc033gma.1	Ddx46
uc007qrx.1	B230219D22Rik
uc033gmb.1	B230219D22Rik
uc007qry.3	Txndc15
uc007qrz.1	Pcbd2
uc007qsb.2	Catsper3
uc007qsc.2	Catsper3
uc011yzy.2	Catsper3
uc007qse.1	AK043531
uc029sbn.1	Gm10782
uc007qsn.2	Slc25a48
uc007qsr.1	Fbxl21
uc057kqd.1	Fbxl21
uc007qss.1	Fbxl21
uc007qsp.1	Fbxl21
uc007qsq.1	Fbxl21
uc011zac.2	Fbxl21
uc007qsu.1	AK008432
uc011zae.1	Tgfbi
uc011zaf.1	Tgfbi
uc007qsz.2	Smad5
uc007qsw.2	Smad5
uc007qta.2	Smad5
uc007qsx.2	Smad5
uc007qsy.2	Smad5
uc056ytw.1	1700066J03Rik
uc007qtg.1	AK039557
uc007qth.2	Idnk
uc007qti.2	Idnk
uc007qtp.1	AK015814
uc011zaq.1	Rmi1
uc007qub.2	Rmi1
uc007qua.2	Rmi1
uc033gme.1	Rmi1
uc007quc.2	Rmi1
uc007qui.2	Ntrk2
uc007quj.2	Ntrk2
uc007quh.2	Ntrk2
uc007quk.1	Ntrk2
uc007quu.3	Naa35
uc007quv.1	Naa35
uc007qva.1	Spata31d1b
uc007qvc.2	4930528D03Rik
uc007qve.1	Etohd2
uc029sbo.1	A530065N20Rik
uc007qvj.1	Gm5084
uc007qvn.2	Dapk1
uc007qvo.2	Dapk1
uc007qvm.2	Dapk1
uc007qvl.1	Dapk1
uc007qwn.2	BC052688
uc007qws.1	Zfp808
uc029sbq.1	Zfp808
uc007qwt.1	Zfp808
uc029sbp.1	Zfp808
uc007qwp.1	AK006455
uc007qwq.1	BC048555
uc011zau.1	Mir713
uc007qxj.2	2010111I01Rik
uc033gmg.1	2010111I01Rik
